,kernel,dimension,n_iters,calibrated,statistic,sample
555,matern32,100,28,none,-6.323860022423296,111
556,matern32,100,28,weightedmean,-5.969486440147137,111
557,matern32,100,29,gpkern,3.749846072916358,111
558,matern32,100,29,noise,4.398347359570169,111
559,matern32,100,29,spectrum,4.398347359566651,111
560,matern32,100,27,none,-5.652737815505167,112
561,matern32,100,27,weightedmean,-5.288646567958424,112
562,matern32,100,27,gpkern,3.3383927748260054,112
563,matern32,100,27,noise,3.576644914382176,112
564,matern32,100,27,spectrum,3.0715623755890373,112
565,matern32,100,27,none,-6.029764221089074,113
566,matern32,100,28,weightedmean,-6.6255513214399535,113
567,matern32,100,28,gpkern,1.9076836703916555,113
568,matern32,100,28,noise,2.0887703680634138,113
569,matern32,100,28,spectrum,1.7179740813941828,113
570,matern32,100,28,none,-4.49238815361326,114
571,matern32,100,28,weightedmean,-4.150147450710064,114
572,matern32,100,29,gpkern,-0.41502887909008823,114
573,matern32,100,29,noise,2.654256216343007,114
574,matern32,100,29,spectrum,2.5002448309060097,114
575,matern32,100,27,none,-5.423442211467889,115
576,matern32,100,27,weightedmean,-5.085465663929042,115
577,matern32,100,27,gpkern,3.090922263467616,115
578,matern32,100,27,noise,3.759323010256527,115
579,matern32,100,27,spectrum,3.6243336720493957,115
580,matern32,100,27,none,-5.573977985512172,116
581,matern32,100,27,weightedmean,-5.269826624366535,116
582,matern32,100,28,gpkern,-12.161544356629472,116
583,matern32,100,28,noise,-12.161544356629472,116
584,matern32,100,28,spectrum,-12.161544356629472,116
585,matern32,100,26,none,-4.4781865988965155,117
586,matern32,100,27,weightedmean,-5.203623022358616,117
587,matern32,100,27,gpkern,0.6767776053092582,117
588,matern32,100,27,noise,3.657102649817317,117
589,matern32,100,27,spectrum,3.482296950861362,117
590,matern32,100,28,none,-7.271077489407715,118
591,matern32,100,28,weightedmean,-6.993904739894329,118
592,matern32,100,29,gpkern,-11.433365752431794,118
593,matern32,100,29,noise,-11.433365752431794,118
594,matern32,100,29,spectrum,-11.433365752431794,118
595,matern32,100,28,none,-6.91308165491096,119
596,matern32,100,28,weightedmean,-6.5878721884319065,119
597,matern32,100,29,gpkern,2.9266349745759586,119
598,matern32,100,29,noise,2.762565388703517,119
599,matern32,100,29,spectrum,2.762565388551523,119
600,matern32,100,29,none,-6.148378090857001,120
601,matern32,100,29,weightedmean,-5.806499070394262,120
602,matern32,100,30,gpkern,3.5898371417826023,120
603,matern32,100,30,noise,3.330225356564814,120
604,matern32,100,30,spectrum,3.330225356672054,120
605,matern32,100,28,none,-5.354120383765997,121
606,matern32,100,28,weightedmean,-5.009296974795388,121
607,matern32,100,29,gpkern,1.1095590193842044,121
608,matern32,100,29,noise,2.8497767581712945,121
609,matern32,100,29,spectrum,2.7174032790102225,121
610,matern32,100,28,none,-5.974557879655824,122
611,matern32,100,28,weightedmean,-5.6393023652755305,122
612,matern32,100,28,gpkern,2.820410699959394,122
613,matern32,100,28,noise,3.1976220296277442,122
614,matern32,100,28,spectrum,2.8280420551455565,122
615,matern32,100,25,none,-4.105172300619581,123
616,matern32,100,25,weightedmean,-3.7757360186821325,123
617,matern32,100,25,gpkern,5.138538788300274,123
618,matern32,100,25,noise,5.106706842047073,123
619,matern32,100,25,spectrum,4.475727619148253,123
620,matern32,100,28,none,-6.218109699067776,124
621,matern32,100,28,weightedmean,-5.881876303276881,124
622,matern32,100,29,gpkern,1.9358754543658403,124
623,matern32,100,29,noise,2.2074528176335417,124
624,matern32,100,29,spectrum,2.027359546650308,124
625,matern32,100,25,none,-4.2346563381329325,125
626,matern32,100,25,weightedmean,-3.907620344044137,125
627,matern32,100,25,gpkern,5.00055836911853,125
628,matern32,100,25,noise,4.97554663891872,125
629,matern32,100,25,spectrum,4.246482061376123,125
630,matern32,100,29,none,-6.689129374251634,126
631,matern32,100,29,weightedmean,-6.366898210968541,126
632,matern32,100,30,gpkern,-11.881005047398874,126
633,matern32,100,30,noise,-11.881005047398874,126
634,matern32,100,30,spectrum,-11.881005047398874,126
635,matern32,100,28,none,-6.222084308899026,127
636,matern32,100,29,weightedmean,-6.451529844881575,127
637,matern32,100,29,gpkern,-12.64808643401534,127
638,matern32,100,29,noise,-12.64808643401534,127
639,matern32,100,29,spectrum,-12.64808643401534,127
640,matern32,100,28,none,-6.56966459365053,128
641,matern32,100,28,weightedmean,-6.266353928326704,128
642,matern32,100,29,gpkern,-11.341836087982191,128
643,matern32,100,29,noise,-11.341836087982191,128
644,matern32,100,29,spectrum,-11.341836087982191,128
645,matern32,100,29,none,-6.095807053552163,129
646,matern32,100,29,weightedmean,-5.758587335673185,129
647,matern32,100,30,gpkern,2.9085736278865344,129
648,matern32,100,30,noise,3.294299201539003,129
649,matern32,100,30,spectrum,3.1074270842208627,129
650,matern32,100,28,none,-5.693998474646014,130
651,matern32,100,28,weightedmean,-5.365476868409209,130
652,matern32,100,29,gpkern,-11.471178626937599,130
653,matern32,100,29,noise,-11.471178626937599,130
654,matern32,100,29,spectrum,-11.471178626937599,130
655,matern32,100,27,none,-5.64692151136614,131
656,matern32,100,27,weightedmean,-5.310640870026089,131
657,matern32,100,27,gpkern,3.3397300357190423,131
658,matern32,100,27,noise,3.5877092032840765,131
659,matern32,100,27,spectrum,3.1967090865123033,131
660,matern32,100,27,none,-5.272474285299446,132
661,matern32,100,28,weightedmean,-5.853539488166234,132
662,matern32,100,28,gpkern,2.341253393152633,132
663,matern32,100,28,noise,3.2047129978782936,132
664,matern32,100,28,spectrum,3.0671259699751565,132
665,matern32,100,28,none,-5.486507412200328,133
666,matern32,100,28,weightedmean,-5.122216036814355,133
667,matern32,100,29,gpkern,3.1005533147794244,133
668,matern32,100,29,noise,3.5265487399660613,133
669,matern32,100,29,spectrum,3.2119424049011496,133
670,matern32,100,27,none,-5.429445226861924,134
671,matern32,100,27,weightedmean,-5.116835083238497,134
672,matern32,100,28,gpkern,-13.324237592961989,134
673,matern32,100,28,noise,-13.324237592961989,134
674,matern32,100,28,spectrum,-13.324237592961989,134
675,matern32,100,28,none,-6.585829776642165,135
676,matern32,100,28,weightedmean,-6.300971639589842,135
677,matern32,100,28,gpkern,2.0714992447302145,135
678,matern32,100,28,noise,2.352201496488464,135
679,matern32,100,28,spectrum,2.1629244430504766,135
680,matern32,100,28,none,-6.299096824677207,136
681,matern32,100,28,weightedmean,-5.932520704521449,136
682,matern32,100,28,gpkern,3.3274417463614174,136
683,matern32,100,28,noise,2.9039963100384005,136
684,matern32,100,28,spectrum,2.4570240783958592,136
685,matern32,100,28,none,-6.265578744989451,137
686,matern32,100,29,weightedmean,-6.247569988778632,137
687,matern32,100,29,gpkern,2.297643991303241,137
688,matern32,100,29,noise,2.149450077271628,137
689,matern32,100,29,spectrum,2.0198436204928782,137
690,matern32,100,27,none,-6.360898648578999,138
691,matern32,100,27,weightedmean,-6.032774515916632,138
692,matern32,100,28,gpkern,3.3895895233146884,138
693,matern32,100,28,noise,3.7122430545005427,138
694,matern32,100,28,spectrum,3.3490569202647946,138
695,matern32,100,28,none,-6.077406150733542,139
696,matern32,100,28,weightedmean,-5.756721101599893,139
697,matern32,100,28,gpkern,3.0678221684859777,139
698,matern32,100,28,noise,3.1009971337612643,139
699,matern32,100,28,spectrum,2.9391688135309506,139
700,matern32,100,26,none,-4.306656092395817,140
701,matern32,100,26,weightedmean,-3.954104415743811,140
702,matern32,100,26,gpkern,4.522949006601042,140
703,matern32,100,26,noise,4.888025081530681,140
704,matern32,100,26,spectrum,4.381668293926989,140
705,matern32,100,28,none,-5.641258300516501,141
706,matern32,100,28,weightedmean,-5.296363089327642,141
707,matern32,100,29,gpkern,2.5690850440513273,141
708,matern32,100,29,noise,2.9610358967305,141
709,matern32,100,29,spectrum,2.961035897523919,141
710,matern32,100,28,none,-6.161321001688593,142
711,matern32,100,28,weightedmean,-5.791460751189126,142
712,matern32,100,28,gpkern,2.418622123115772,142
713,matern32,100,28,noise,3.07613556160896,142
714,matern32,100,28,spectrum,2.932253415277167,142
715,matern32,100,29,none,-6.045612097631794,143
716,matern32,100,29,weightedmean,-5.713627847381709,143
717,matern32,100,29,gpkern,2.251171795688963,143
718,matern32,100,29,noise,3.176813673846476,143
719,matern32,100,29,spectrum,2.7544972082987322,143
720,matern32,100,28,none,-5.640908379505874,144
721,matern32,100,28,weightedmean,-5.298043429433613,144
722,matern32,100,28,gpkern,2.420131261970773,144
723,matern32,100,28,noise,3.5853005531573894,144
724,matern32,100,28,spectrum,3.1123915590274898,144
725,matern32,100,27,none,-5.865969837517047,145
726,matern32,100,27,weightedmean,-5.5522042887196745,145
727,matern32,100,27,gpkern,2.6661005623863097,145
728,matern32,100,27,noise,3.3461882085705197,145
729,matern32,100,27,spectrum,3.182959895619009,145
730,matern32,100,28,none,-3.9123368130480793,146
731,matern32,100,28,weightedmean,-3.5904953385238505,146
732,matern32,100,29,gpkern,-10.855596840572847,146
733,matern32,100,29,noise,-10.855596840572847,146
734,matern32,100,29,spectrum,-10.855596840572847,146
735,matern32,100,27,none,-7.4709734966574395,147
736,matern32,100,27,weightedmean,-7.1448402341121735,147
737,matern32,100,28,gpkern,3.4349981672998138,147
738,matern32,100,28,noise,3.6073909278511636,147
739,matern32,100,28,spectrum,3.1126792519485345,147
740,matern32,100,28,none,-6.024650310912658,148
741,matern32,100,28,weightedmean,-5.668820978949326,148
742,matern32,100,29,gpkern,-0.2122858069434006,148
743,matern32,100,29,noise,1.110765870457632,148
744,matern32,100,29,spectrum,1.1107658705511563,148
745,matern32,100,27,none,-5.604650713412601,149
746,matern32,100,27,weightedmean,-5.315706616043052,149
747,matern32,100,28,gpkern,-12.682360469742296,149
748,matern32,100,28,noise,-12.682360469742296,149
749,matern32,100,28,spectrum,-12.682360469742296,149
750,matern32,100,28,none,-5.311183395063146,150
751,matern32,100,28,weightedmean,-4.965647145975929,150
752,matern32,100,28,gpkern,3.4396202747787523,150
753,matern32,100,28,noise,3.9089069092177855,150
754,matern32,100,28,spectrum,3.5938027211234873,150
755,matern32,100,28,none,-7.097772322086402,151
756,matern32,100,28,weightedmean,-6.752253558425131,151
757,matern32,100,29,gpkern,3.711962575421483,151
758,matern32,100,29,noise,3.8355966109838118,151
759,matern32,100,29,spectrum,3.534523009935391,151
760,matern32,100,28,none,-5.56613713095096,152
761,matern32,100,28,weightedmean,-5.2337095708866155,152
762,matern32,100,28,gpkern,3.6076336269799176,152
763,matern32,100,28,noise,3.6403042147764904,152
764,matern32,100,28,spectrum,3.2399272428040784,152
765,matern32,100,28,none,-6.255966031502102,153
766,matern32,100,28,weightedmean,-5.943992405770776,153
767,matern32,100,28,gpkern,2.4140614429402576,153
768,matern32,100,28,noise,2.94941930895675,153
769,matern32,100,28,spectrum,2.621398632874179,153
770,matern32,100,27,none,-7.010352375340447,154
771,matern32,100,28,weightedmean,-5.4812611268980485,154
772,matern32,100,28,gpkern,3.362084890901195,154
773,matern32,100,28,noise,3.3824222761413716,154
774,matern32,100,28,spectrum,3.121372424817247,154
775,matern32,100,29,none,-5.719760271431244,155
776,matern32,100,29,weightedmean,-5.3960225566081705,155
777,matern32,100,29,gpkern,2.0066979874528217,155
778,matern32,100,29,noise,3.5237050051179937,155
779,matern32,100,29,spectrum,3.3736339711772425,155
780,matern32,100,28,none,-6.134992622469894,156
781,matern32,100,28,weightedmean,-5.808682133105887,156
782,matern32,100,29,gpkern,3.034976046480083,156
783,matern32,100,29,noise,3.522531642408077,156
784,matern32,100,29,spectrum,3.1788554160323663,156
785,matern32,100,27,none,-6.602062802118974,157
786,matern32,100,27,weightedmean,-6.3431205458204865,157
787,matern32,100,27,gpkern,2.8912270723074127,157
788,matern32,100,27,noise,2.2763302333652513,157
789,matern32,100,27,spectrum,1.8670012959137896,157
790,matern32,100,28,none,-5.971599410609148,158
791,matern32,100,29,weightedmean,-6.363800018310254,158
792,matern32,100,29,gpkern,2.5611919426136653,158
793,matern32,100,29,noise,2.434148069752705,158
794,matern32,100,29,spectrum,2.3041628686417606,158
795,matern32,100,28,none,-4.489489825813488,159
796,matern32,100,28,weightedmean,-4.152134326171204,159
797,matern32,100,29,gpkern,0.1009000819865955,159
798,matern32,100,29,noise,3.3554077322317264,159
799,matern32,100,29,spectrum,2.9038740721134317,159
800,matern32,100,27,none,-5.562201748811019,160
801,matern32,100,28,weightedmean,-5.148478943120516,160
802,matern32,100,28,gpkern,3.8815392790792567,160
803,matern32,100,28,noise,3.6866309766743663,160
804,matern32,100,28,spectrum,3.3898325683044184,160
805,matern32,100,27,none,-5.521799730546867,161
806,matern32,100,27,weightedmean,-5.1470164665805385,161
807,matern32,100,27,gpkern,3.5579494992369938,161
808,matern32,100,27,noise,3.690027276015071,161
809,matern32,100,27,spectrum,3.0936362049166353,161
810,matern32,100,28,none,-6.367713762994477,162
811,matern32,100,28,weightedmean,-6.031356478932093,162
812,matern32,100,29,gpkern,3.660922464846286,162
813,matern32,100,29,noise,3.2544051673070475,162
814,matern32,100,29,spectrum,3.068688791455003,162
815,matern32,100,27,none,-5.909597829637024,163
816,matern32,100,28,weightedmean,-12.876546758715897,163
817,matern32,100,28,gpkern,-12.876546758715897,163
818,matern32,100,28,noise,-12.876546758715897,163
819,matern32,100,28,spectrum,-12.876546758715897,163
820,matern32,100,28,none,-5.689476942734319,164
821,matern32,100,28,weightedmean,-5.334925614295698,164
822,matern32,100,29,gpkern,-11.007992798294207,164
823,matern32,100,29,noise,-11.007992798294207,164
824,matern32,100,29,spectrum,-11.007992798294207,164
825,matern32,100,27,none,-5.511272840949506,165
826,matern32,100,28,weightedmean,-5.378483959244559,165
827,matern32,100,28,gpkern,3.666606316445192,165
828,matern32,100,28,noise,3.5073481883343107,165
829,matern32,100,28,spectrum,2.981344617069049,165
830,matern32,100,28,none,-6.420888875358138,166
831,matern32,100,28,weightedmean,-6.116614398700465,166
832,matern32,100,28,gpkern,2.0667040643040586,166
833,matern32,100,28,noise,2.67276988179874,166
834,matern32,100,28,spectrum,2.446844603121567,166
835,matern32,100,28,none,-6.924342437557778,167
836,matern32,100,28,weightedmean,-6.609790487134013,167
837,matern32,100,28,gpkern,1.9363441160923833,167
838,matern32,100,28,noise,2.3317269034613024,167
839,matern32,100,28,spectrum,2.0305605489200977,167
840,matern32,100,28,none,-5.813041422611797,168
841,matern32,100,28,weightedmean,-5.460502404167857,168
842,matern32,100,29,gpkern,3.0288066659927018,168
843,matern32,100,29,noise,3.5009344253999894,168
844,matern32,100,29,spectrum,3.352185640844237,168
845,matern32,100,27,none,-5.926239945148999,169
846,matern32,100,27,weightedmean,-5.619732343387908,169
847,matern32,100,27,gpkern,2.935341972281214,169
848,matern32,100,27,noise,3.421064203856763,169
849,matern32,100,27,spectrum,3.2606170745009897,169
850,matern32,100,28,none,-6.877089465280469,170
851,matern32,100,28,weightedmean,-6.554030121161213,170
852,matern32,100,28,gpkern,1.9194791685024186,170
853,matern32,100,28,noise,2.370555246324494,170
854,matern32,100,28,spectrum,2.1993688875583532,170
855,matern32,100,28,none,-4.732597508518809,171
856,matern32,100,28,weightedmean,-4.418764619743668,171
857,matern32,100,29,gpkern,0.10185936700543419,171
858,matern32,100,29,noise,3.009641851917729,171
859,matern32,100,29,spectrum,2.681120947294162,171
860,matern32,100,28,none,-5.921354659024631,172
861,matern32,100,28,weightedmean,-5.5923204813772305,172
862,matern32,100,29,gpkern,2.2778136831358484,172
863,matern32,100,29,noise,3.2879017065263243,172
864,matern32,100,29,spectrum,2.94153034432899,172
865,matern32,100,28,none,-5.899805151873161,173
866,matern32,100,28,weightedmean,-5.524588600535123,173
867,matern32,100,28,gpkern,3.215593378562627,173
868,matern32,100,28,noise,3.31835940123655,173
869,matern32,100,28,spectrum,2.90440688980493,173
870,matern32,100,27,none,-4.443057845416304,174
871,matern32,100,28,weightedmean,-5.5870775994948065,174
872,matern32,100,29,gpkern,-11.936707297833504,174
873,matern32,100,29,noise,-11.936707297833504,174
874,matern32,100,29,spectrum,-11.936707297833504,174
875,matern32,100,27,none,-6.3200638677872085,175
876,matern32,100,27,weightedmean,-5.998551136363615,175
877,matern32,100,28,gpkern,3.0249435464092147,175
878,matern32,100,28,noise,3.218919205085344,175
879,matern32,100,28,spectrum,3.2189192051178996,175
880,matern32,100,27,none,-6.494622586753884,176
881,matern32,100,28,weightedmean,-5.448841012680009,176
882,matern32,100,28,gpkern,3.498184788041197,176
883,matern32,100,28,noise,3.4252890399993827,176
884,matern32,100,28,spectrum,3.2672863743160354,176
885,matern32,100,29,none,-6.423363637447428,177
886,matern32,100,29,weightedmean,-6.077032517264795,177
887,matern32,100,30,gpkern,3.0129854447337547,177
888,matern32,100,30,noise,3.4339663661011413,177
889,matern32,100,30,spectrum,3.315536166561785,177
890,matern32,100,28,none,-5.683682403649047,178
891,matern32,100,28,weightedmean,-5.351731983913569,178
892,matern32,100,29,gpkern,-12.174558122849993,178
893,matern32,100,29,noise,-12.174558122849993,178
894,matern32,100,29,spectrum,-12.174558122849993,178
895,matern32,100,27,none,-5.752492492003425,179
896,matern32,100,27,weightedmean,-5.361287607326624,179
